,transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned,category,color,size,season,supplier,cost_price,list_price,store_name,region,store_size_m2,age,gender,city,revenue,profit,date_by_month,repeat_flag,discount_rate
128,T0001912,2022-11-01,P003489,S004,C009970,1,0.1,1,Dresses,Green,M,Fall,supplierb,41.26,183.28,Online,Online,950,17,Other,Porto,164.952,142.02,2022-11,Repeat,0-10%
129,T0002057,2020-11-14,P003503,S002,C015648,2,0.0,0,Dresses,White,XS,Summer,supplierb,66.36,58.16,Porto Center,Porto,728,52,Female,Faro,116.32,-16.400000000000006,2020-11,One-time,
130,T0001211,2020-05-03,P003539,S005,C017623,1,0.0,0,Shoes,Red,XS,Fall,supplierb,49.65,20.51,Coimbra Boutique,Coimbra,238,19,Other,Lisbon,20.51,-29.139999999999997,2020-05,Repeat,
131,T0001781,2022-06-27,P003539,S003,C013591,1,0.3,0,Shoes,Red,XS,Fall,supplierb,49.65,20.51,Faro Outlet,Algarve,336,51,Other,Faro,14.357,-29.139999999999997,2022-06,Repeat,20-30%
132,T0000907,2021-01-07,P003618,S001,C013294,4,0.1,0,Dresses,Red,XL,Winter,supplierc,45.54,101.34,Lisbon Flagship,Lisbon,179,19,Male,Coimbra,364.824,223.20000000000002,2021-01,Repeat,0-10%
133,T0001130,2024-01-23,P003618,S002,C001681,3,0.0,0,Dresses,Red,XL,Winter,supplierc,45.54,101.34,Porto Center,Porto,728,28,Female,Porto,304.02,167.4,2024-01,One-time,
134,T0000636,2020-03-19,P003692,S005,C006999,2,0.0,0,Bottoms,Red,L,Winter,supplierc,48.83,128.23,Coimbra Boutique,Coimbra,238,29,Female,Porto,256.46,158.79999999999998,2020-03,Repeat,
135,T0001980,2021-10-01,P003695,S003,C016837,4,0.2,0,Shoes,Black,S,Winter,supplierd,53.01,71.14,Faro Outlet,Algarve,336,20,Other,Lisbon,227.64800000000002,72.52000000000001,2021-10,Repeat,10-20%
136,T0001155,2023-07-30,P003772,S001,C013083,2,0.0,0,Shoes,Green,M,Spring,supplierb,6.77,115.38,Lisbon Flagship,Lisbon,179,38,Male,Faro,230.76,217.22,2023-07,Repeat,
137,T0000332,2020-07-20,P003792,S002,C015780,4,0.0,0,Accessories,Black,M,Winter,suppliera,76.83,148.21,Porto Center,Porto,728,30,Female,Coimbra,592.84,285.52000000000004,2020-07,Repeat,
138,T0000949,2023-10-03,P003826,S002,C008404,1,0.0,0,Accessories,White,XS,Fall,supplierd,10.52,59.73,Porto Center,Porto,728,48,Male,Braga,59.73,49.209999999999994,2023-10,One-time,
139,T0001418,2021-01-25,P003856,S001,C016264,4,0.0,1,Accessories,White,S,Fall,supplierc,62.74,58.82,Lisbon Flagship,Lisbon,179,68,Female,Braga,235.28,-15.680000000000007,2021-01,Repeat,
140,T0002070,2022-06-24,P003887,S001,C012495,4,0.0,0,Bottoms,Red,S,Winter,supplierd,73.94,21.5,Lisbon Flagship,Lisbon,179,38,Other,Faro,86.0,-209.76,2022-06,Repeat,
141,T0001874,2024-01-29,P003909,S004,C014463,1,0.2,0,Shoes,Red,M,Fall,supplierb,54.5,149.35,Online,Online,950,16,Unknown,Porto,119.48,94.85,2024-01,Repeat,10-20%
142,T0001903,2023-04-13,P003970,S005,C011946,1,0.0,0,Accessories,Green,M,Summer,supplierc,15.35,164.51,Coimbra Boutique,Coimbra,238,61,Other,Faro,164.51,149.16,2023-04,Repeat,
143,T0001776,2021-07-26,P003972,S004,C000963,4,0.1,0,Tops,Red,M,Winter,supplierc,65.35,45.75,Online,Online,950,44,Female,Lisbon,164.70000000000002,-78.39999999999998,2021-07,Repeat,0-10%
144,T0001927,2021-03-16,P003989,S004,C014481,3,0.1,0,Dresses,Blue,S,Spring,supplierb,21.32,161.49,Online,Online,950,25,Male,Faro,436.023,420.51000000000005,2021-03,Repeat,0-10%
145,T0000596,2024-11-21,P004003,S002,C012165,2,0.2,0,Shoes,Black,XL,Summer,supplierb,19.32,14.27,Porto Center,Porto,728,31,Male,Braga,22.832,-10.100000000000001,2024-11,Repeat,10-20%
146,T0001602,2021-09-10,P004013,S004,C007706,3,0.0,1,Tops,Yellow,XL,Summer,suppliera,25.39,189.21,Online,Online,950,28,Female,Braga,567.63,491.46,2021-09,One-time,
147,T0001384,2023-05-31,P004062,S001,C015450,4,0.0,0,Shoes,Yellow,XS,Fall,suppliera,63.86,153.33,Lisbon Flagship,Lisbon,179,61,Female,Faro,613.32,357.88000000000005,2023-05,Repeat,
148,T0000015,2023-04-24,P004069,S003,C003101,2,0.1,0,Accessories,Red,S,Fall,supplierc,78.36,39.59,Faro Outlet,Algarve,336,61,Other,Coimbra,71.26200000000001,-77.53999999999999,2023-04,Repeat,0-10%
149,T0000700,2020-01-01,P004081,S003,C015637,4,0.0,0,Dresses,Yellow,XL,Summer,supplierd,17.36,181.79,Faro Outlet,Algarve,336,64,Other,Lisbon,727.16,657.72,2020-01,Repeat,
150,T0001358,2023-01-16,P004105,S004,C003498,3,0.1,0,Shoes,Red,XS,Summer,supplierc,61.8,64.21,Online,Online,950,16,Other,Lisbon,173.367,7.22999999999999,2023-01,One-time,0-10%
151,T0000617,2024-11-05,P004204,S004,C009244,4,0.0,0,Bottoms,Black,XL,Winter,supplierb,29.44,137.17,Online,Online,950,46,Female,Braga,548.68,430.91999999999996,2024-11,Repeat,
152,T0000658,2023-01-07,P004223,S003,C002553,2,0.0,0,Accessories,Black,L,Spring,suppliera,62.88,11.05,Faro Outlet,Algarve,336,52,Female,Lisbon,22.1,-103.66,2023-01,Repeat,
153,T0000721,2023-09-11,P004311,S001,C004215,2,0.1,0,Bottoms,Blue,L,Fall,supplierd,45.13,88.44,Lisbon Flagship,Lisbon,179,30,Female,Porto,159.192,86.61999999999999,2023-09,Repeat,0-10%
154,T0000171,2024-06-10,P004334,S004,C013044,4,0.0,0,Shoes,Yellow,XL,Fall,supplierd,64.69,27.95,Online,Online,950,31,Female,Braga,111.8,-146.95999999999998,2024-06,Repeat,
155,T0000141,2022-03-21,P004366,S003,C009661,4,0.1,0,Accessories,Unknown,XL,Spring,supplierb,64.79,129.26,Faro Outlet,Algarve,336,25,Male,Lisbon,465.33599999999996,257.87999999999994,2022-03,Repeat,0-10%
156,T0001840,2023-09-15,P004422,S004,C017348,3,0.0,0,Dresses,Black,S,Summer,supplierc,6.24,53.54,Online,Online,950,41,Female,Porto,160.62,141.89999999999998,2023-09,Repeat,
157,T0000207,2024-04-09,P004427,S001,C009713,2,0.0,0,Tops,Yellow,XL,Spring,suppliera,5.82,45.04,Lisbon Flagship,Lisbon,179,47,Female,Braga,90.08,78.44,2024-04,One-time,
158,T0000340,2021-05-24,P004471,S001,C014777,2,0.0,0,Bottoms,Blue,M,Summer,supplierb,37.83,191.81,Lisbon Flagship,Lisbon,179,63,Female,Lisbon,383.62,307.96000000000004,2021-05,Repeat,
159,T0000306,2020-09-27,P004496,S004,C004592,4,0.0,1,Dresses,Yellow,XL,Fall,supplierd,22.92,66.1,Online,Online,950,57,Female,Braga,264.4,172.71999999999997,2020-09,Repeat,
160,T0001102,2022-12-23,P004582,S003,C018421,3,0.0,0,Tops,Blue,S,Spring,supplierd,60.46,24.92,Faro Outlet,Algarve,336,50,Other,Faro,74.76,-106.62,2022-12,Repeat,
161,T0000359,2020-04-13,P004584,S003,C016012,3,0.2,0,Accessories,Green,S,Spring,supplierd,53.54,95.31,Faro Outlet,Algarve,336,30,Female,Faro,228.74400000000003,125.31,2020-04,One-time,10-20%
162,T0000373,2024-11-05,P004623,S005,C010206,1,0.1,0,Dresses,Yellow,XS,Summer,supplierc,66.84,57.5,Coimbra Boutique,Coimbra,238,40,Male,Lisbon,51.75,-9.340000000000003,2024-11,Repeat,0-10%
163,T0000729,2020-07-10,P004629,S001,C012499,3,0.0,0,Tops,Red,L,Spring,supplierb,18.21,83.67,Lisbon Flagship,Lisbon,179,48,Male,Lisbon,251.01,196.38000000000002,2020-07,One-time,
164,T0001682,2021-06-10,P004631,S001,C002471,1,0.0,0,Tops,Yellow,XS,Summer,supplierc,64.77,197.28,Lisbon Flagship,Lisbon,179,20,Female,Porto,197.28,132.51,2021-06,Repeat,
165,T0001213,2024-02-24,P004641,S004,C012173,4,0.0,0,Tops,Black,S,Summer,suppliera,79.54,42.88,Online,Online,950,25,Other,Braga,171.52,-146.64000000000001,2024-02,One-time,
166,T0000567,2023-06-25,P004655,S004,C008588,1,0.0,0,Tops,Green,L,Summer,supplierb,75.26,162.01,Online,Online,950,20,Male,Braga,162.01,86.74999999999999,2023-06,Repeat,
167,T0002053,2023-05-06,P004669,S001,C001872,1,0.0,0,Shoes,Red,XS,Fall,supplierb,5.42,80.48,Lisbon Flagship,Lisbon,179,43,Other,Porto,80.48,75.06,2023-05,Repeat,
168,T0000800,2023-01-27,P004669,S004,C000933,3,0.1,0,Shoes,Red,XS,Fall,supplierb,5.42,80.48,Online,Online,950,19,Male,Porto,217.296,225.18,2023-01,Repeat,0-10%
169,T0000001,2023-08-02,P004681,S004,C010043,3,0.0,0,Shoes,Unknown,S,Summer,suppliera,8.63,168.1,Online,Online,950,50,Male,Porto,504.29999999999995,478.40999999999997,2023-08,Repeat,
170,T0001914,2022-05-31,P004694,S003,C003507,2,0.3,0,Tops,Black,L,Spring,supplierb,53.92,171.85,Faro Outlet,Algarve,336,32,Other,Coimbra,240.58999999999997,235.85999999999999,2022-05,One-time,20-30%
171,T0000802,2020-11-21,P004700,S003,C008650,2,0.0,0,Shoes,Yellow,M,Fall,suppliera,76.93,41.05,Faro Outlet,Algarve,336,22,Other,Coimbra,82.1,-71.76000000000002,2020-11,Repeat,
172,T0000563,2023-02-20,P004700,S003,C002917,2,0.0,0,Shoes,Yellow,M,Fall,suppliera,76.93,41.05,Faro Outlet,Algarve,336,27,Female,Coimbra,82.1,-71.76000000000002,2023-02,Repeat,
173,T0001662,2022-01-17,P004731,S005,C019128,4,0.1,1,Dresses,Blue,L,Spring,supplierb,15.66,84.35,Coimbra Boutique,Coimbra,238,60,Male,Braga,303.65999999999997,274.76,2022-01,Repeat,0-10%
174,T0000736,2024-07-09,P004756,S003,C000839,1,0.1,0,Dresses,Red,XL,Spring,supplierd,76.07,96.07,Faro Outlet,Algarve,336,65,Female,Lisbon,86.463,20.0,2024-07,Repeat,0-10%
175,T0001170,2021-06-01,P004761,S003,C005699,1,0.1,0,Accessories,Unknown,L,Summer,supplierd,13.69,67.86,Faro Outlet,Algarve,336,19,Female,Porto,61.074,54.17,2021-06,Repeat,0-10%
176,T0001765,2024-02-29,P004767,S002,C005851,2,0.0,0,Accessories,Yellow,S,Fall,suppliera,5.41,131.34,Porto Center,Porto,728,34,Male,Faro,262.68,251.86,2024-02,Repeat,
177,T0001318,2023-04-13,P004771,S005,C007464,2,0.1,1,Dresses,White,S,Winter,supplierb,60.24,149.95,Coimbra Boutique,Coimbra,238,21,Male,Coimbra,269.90999999999997,179.41999999999996,2023-04,Repeat,0-10%
178,T0001308,2020-03-23,P004791,S005,C020158,1,0.1,0,Bottoms,Green,S,Winter,supplierc,64.68,52.7,Coimbra Boutique,Coimbra,238,45,Female,Porto,47.43000000000001,-11.980000000000004,2020-03,Repeat,0-10%
179,T0000984,2020-07-27,P004800,S003,C013297,2,0.0,0,Dresses,Yellow,XS,Spring,supplierc,77.11,154.81,Faro Outlet,Algarve,336,64,Male,Braga,309.62,155.4,2020-07,Repeat,
180,T0000342,2021-01-24,P004822,S001,C000539,2,0.0,0,Dresses,White,XL,Spring,supplierb,61.97,23.93,Lisbon Flagship,Lisbon,179,44,Other,Braga,47.86,-76.08,2021-01,Repeat,
181,T0000239,2021-05-08,P004919,S001,C018869,3,0.0,0,Tops,White,XL,Winter,supplierc,78.67,164.54,Lisbon Flagship,Lisbon,179,20,Female,Coimbra,493.62,257.60999999999996,2021-05,Repeat,
182,T0000552,2024-06-18,P004921,S003,C009280,1,0.1,0,Tops,Green,L,Winter,supplierd,53.33,28.72,Faro Outlet,Algarve,336,26,Male,Lisbon,25.848,-24.61,2024-06,Repeat,0-10%
183,T0001778,2023-11-14,P004932,S002,C006711,3,0.0,0,Tops,Black,XS,Fall,suppliera,73.64,192.05,Porto Center,Porto,728,43,Other,Coimbra,576.1500000000001,355.23,2023-11,Repeat,
184,T0001311,2020-12-24,P004970,S002,C002705,2,0.0,0,Tops,Green,XS,Summer,supplierd,55.96,56.16,Porto Center,Porto,728,33,Other,Lisbon,112.32,0.3999999999999915,2020-12,Repeat,
185,T0001967,2023-10-04,P004991,S005,C002429,1,0.0,0,Dresses,Yellow,S,Summer,suppliera,73.6,143.46,Coimbra Boutique,Coimbra,238,41,Male,Porto,143.46,69.86000000000001,2023-10,Repeat,
186,T0000028,2023-08-23,P004993,S002,C013077,3,0.0,0,Accessories,Green,L,Spring,supplierd,40.53,35.43,Porto Center,Porto,728,60,Female,Braga,106.28999999999999,-15.300000000000004,2023-08,Repeat,
187,T0001598,2023-11-14,P005016,S002,C019300,1,0.0,0,Tops,White,S,Winter,suppliera,15.07,82.87,Porto Center,Porto,728,62,Female,Porto,82.87,67.80000000000001,2023-11,One-time,
188,T0000400,2023-01-15,P005023,S005,C011459,3,0.2,0,Shoes,White,S,Fall,suppliera,74.34,73.45,Coimbra Boutique,Coimbra,238,36,Other,Coimbra,176.28000000000003,-2.6700000000000017,2023-01,Repeat,10-20%
189,T0000283,2023-04-19,P005109,S001,C013990,1,0.0,0,Dresses,Yellow,XS,Fall,suppliera,56.59,171.49,Lisbon Flagship,Lisbon,179,46,Other,Coimbra,171.49,114.9,2023-04,Repeat,
190,T0001921,2023-08-26,P005127,S004,C003121,1,0.1,0,Dresses,Blue,XL,Spring,supplierc,67.82,190.61,Online,Online,950,43,Female,Braga,171.549,122.79000000000002,2023-08,One-time,0-10%
191,T0001343,2020-03-16,P005172,S002,C011240,3,0.0,0,Accessories,Blue,XL,Spring,suppliera,79.34,186.19,Porto Center,Porto,728,25,Other,Braga,558.5699999999999,320.54999999999995,2020-03,Repeat,
192,T0001386,2021-05-05,P005172,S002,C006713,4,0.0,0,Accessories,Blue,XL,Spring,suppliera,79.34,186.19,Porto Center,Porto,728,41,Female,Faro,744.76,427.4,2021-05,Repeat,
193,T0001524,2022-09-26,P005211,S004,C006312,1,0.0,0,Bottoms,Blue,XL,Summer,suppliera,22.88,152.94,Online,Online,950,25,Female,Lisbon,152.94,130.06,2022-09,Repeat,
194,T0000653,2023-12-22,P005222,S001,C005338,4,0.1,0,Dresses,White,XS,Spring,suppliera,72.61,138.29,Lisbon Flagship,Lisbon,179,58,Male,Faro,497.844,262.71999999999997,2023-12,Repeat,0-10%
195,T0000789,2021-10-11,P005229,S003,C017194,1,0.1,1,Shoes,White,S,Spring,supplierd,63.96,28.26,Faro Outlet,Algarve,336,20,Male,Braga,25.434,-35.7,2021-10,Repeat,0-10%
196,T0000105,2023-06-01,P005257,S003,C019243,2,0.2,0,Tops,Blue,S,Winter,supplierb,23.58,17.2,Faro Outlet,Algarve,336,39,Other,Faro,27.52,-12.759999999999998,2023-06,Repeat,10-20%
197,T0001393,2022-04-15,P005260,S003,C000574,3,0.1,0,Tops,Yellow,XL,Spring,supplierb,43.95,86.65,Faro Outlet,Algarve,336,45,Male,Faro,233.95500000000004,128.10000000000002,2022-04,Repeat,0-10%
198,T0001797,2024-10-02,P005266,S003,C001153,1,0.0,0,Bottoms,Yellow,M,Summer,supplierc,35.47,62.61,Faro Outlet,Algarve,336,53,Female,Coimbra,62.61,27.14,2024-10,Repeat,
199,T0001430,2022-04-29,P005276,S001,C010237,1,0.1,0,Tops,Yellow,XL,Fall,supplierd,48.11,104.18,Lisbon Flagship,Lisbon,179,41,Male,Braga,93.76200000000001,56.07000000000001,2022-04,Repeat,0-10%
200,T0000357,2023-02-01,P005300,S002,C012928,4,0.2,0,Tops,Yellow,XS,Winter,supplierd,43.6,103.65,Porto Center,Porto,728,22,Female,Porto,331.68000000000006,240.20000000000002,2023-02,Repeat,10-20%
201,T0001687,2024-03-08,P005305,S005,C015701,4,0.0,0,Shoes,Red,XS,Summer,supplierc,65.51,165.72,Coimbra Boutique,Coimbra,238,57,Other,Lisbon,662.88,400.84,2024-03,Repeat,
202,T0000058,2021-06-25,P005314,S005,C001836,1,0.3,0,Dresses,Black,XL,Summer,supplierc,27.58,68.9,Coimbra Boutique,Coimbra,238,47,Other,Porto,48.230000000000004,41.32000000000001,2021-06,Repeat,20-30%
203,T0002110,2022-02-17,P005342,S001,C003963,4,0.1,0,Accessories,White,M,Summer,supplierc,56.32,141.98,Lisbon Flagship,Lisbon,179,56,Male,Braga,511.128,342.64,2022-02,Repeat,0-10%
204,T0000483,2020-01-17,P005348,S002,C017018,3,0.0,0,Bottoms,Yellow,S,Fall,supplierd,6.99,117.64,Porto Center,Porto,728,34,Male,Lisbon,352.92,331.95000000000005,2020-01,Repeat,
205,T0000403,2021-10-04,P005372,S002,C002151,2,0.2,0,Tops,Black,M,Fall,supplierc,10.72,41.36,Porto Center,Porto,728,19,Male,Porto,66.176,61.28,2021-10,Repeat,10-20%
206,T0001635,2021-04-16,P005419,S002,C000273,1,0.2,0,Shoes,Blue,M,Winter,supplierc,20.53,198.42,Porto Center,Porto,728,23,Male,Braga,158.736,177.89,2021-04,Repeat,10-20%
207,T0001108,2021-12-21,P005428,S005,C007759,4,0.0,0,Dresses,Black,L,Fall,supplierb,31.62,137.03,Coimbra Boutique,Coimbra,238,54,Male,Lisbon,548.12,421.64,2021-12,Repeat,
208,T0000894,2022-12-29,P005454,S004,C018140,1,0.0,0,Bottoms,Green,XS,Summer,suppliera,79.68,128.62,Online,Online,950,28,Male,Lisbon,128.62,48.94,2022-12,Repeat,
209,T0001344,2022-07-20,P005503,S003,C016080,3,0.0,0,Bottoms,White,M,Spring,supplierd,72.17,181.05,Faro Outlet,Algarve,336,61,Other,Faro,543.1500000000001,326.64000000000004,2022-07,Repeat,
210,T0000088,2020-07-25,P005535,S002,C014899,3,0.1,0,Tops,Blue,XL,Spring,suppliera,65.64,75.84,Porto Center,Porto,728,63,Male,Lisbon,204.768,30.60000000000001,2020-07,Repeat,0-10%
211,T0001022,2024-02-11,P005581,S004,C008638,1,0.0,1,Bottoms,Black,XS,Summer,supplierb,15.64,11.86,Online,Online,950,16,Male,Faro,11.86,-3.780000000000001,2024-02,Repeat,
212,T0001222,2020-11-17,P005627,S005,C019033,1,0.1,0,Tops,White,XS,Fall,supplierb,26.57,174.92,Coimbra Boutique,Coimbra,238,37,Male,Lisbon,157.428,148.35,2020-11,Repeat,0-10%
213,T0001913,2023-05-24,P005634,S002,C017143,4,0.2,0,Accessories,Green,L,Summer,suppliera,58.02,180.39,Porto Center,Porto,728,16,Female,Braga,577.2479999999999,489.4799999999999,2023-05,Repeat,10-20%
214,T0000275,2022-11-25,P005656,S001,C010681,1,0.0,0,Accessories,Yellow,M,Summer,supplierb,48.9,60.32,Lisbon Flagship,Lisbon,179,32,Other,Faro,60.32,11.420000000000002,2022-11,Repeat,
215,T0002114,2022-10-21,P005672,S005,C019921,4,0.3,0,Tops,Yellow,XS,Spring,supplierb,65.6,18.27,Coimbra Boutique,Coimbra,238,42,Female,Porto,51.156,-189.32,2022-10,Repeat,20-30%
216,T0000571,2024-11-05,P005700,S004,C007856,4,0.0,1,Bottoms,White,XL,Spring,suppliera,40.2,37.84,Online,Online,950,55,Female,Braga,151.36,-9.439999999999998,2024-11,Repeat,
217,T0000791,2024-12-30,P005722,S004,C017263,1,0.0,0,Accessories,Green,XS,Winter,suppliera,68.66,192.26,Online,Online,950,64,Male,Coimbra,192.26,123.6,2024-12,Repeat,
218,T0000224,2024-05-13,P005745,S002,C004238,4,0.0,0,Bottoms,Blue,L,Summer,supplierb,58.91,160.45,Porto Center,Porto,728,35,Female,Lisbon,641.8,406.15999999999997,2024-05,Repeat,
219,T0000611,2020-02-18,P005756,S003,C007155,2,0.2,0,Bottoms,White,M,Spring,supplierc,33.8,95.69,Faro Outlet,Algarve,336,41,Male,Braga,153.104,123.78,2020-02,Repeat,10-20%
220,T0000037,2024-11-15,P005758,S001,C016638,3,0.0,0,Accessories,Green,XS,Winter,supplierb,56.35,55.87,Lisbon Flagship,Lisbon,179,32,Male,Braga,167.60999999999999,-1.440000000000012,2024-11,Repeat,
221,T0000361,2023-01-12,P005776,S005,C017717,2,0.0,0,Dresses,Red,XL,Winter,suppliera,60.32,46.06,Coimbra Boutique,Coimbra,238,46,Female,Coimbra,92.12,-28.519999999999996,2023-01,Repeat,
222,T0000129,2021-10-08,P005797,S001,C012462,2,0.0,0,Shoes,Black,L,Spring,supplierc,63.67,73.19,Lisbon Flagship,Lisbon,179,24,Other,Lisbon,146.38,19.039999999999992,2021-10,Repeat,
223,T0001934,2024-08-21,P005803,S002,C000177,3,0.2,0,Dresses,Yellow,XL,Fall,supplierb,58.92,191.07,Porto Center,Porto,728,58,Other,Lisbon,458.56800000000004,396.44999999999993,2024-08,Repeat,10-20%
224,T0000807,2021-06-14,P005808,S001,C003846,2,0.3,0,Shoes,White,M,Summer,supplierc,65.76,108.29,Lisbon Flagship,Lisbon,179,51,Female,Porto,151.606,85.06,2021-06,One-time,20-30%
225,T0000494,2024-12-27,P005825,S003,C012965,2,0.0,0,Tops,White,XL,Summer,supplierd,65.72,125.28,Faro Outlet,Algarve,336,43,Female,Coimbra,250.56,119.12,2024-12,One-time,
226,T0002125,2022-06-12,P005842,S001,C001647,2,0.1,0,Dresses,White,M,Fall,supplierc,79.78,97.23,Lisbon Flagship,Lisbon,179,45,Other,Coimbra,175.014,34.900000000000006,2022-06,Repeat,0-10%
227,T0000325,2022-08-14,P005903,S004,C004839,3,0.0,0,Dresses,Red,XL,Spring,suppliera,78.08,184.84,Online,Online,950,42,Female,Braga,554.52,320.28000000000003,2022-08,Repeat,
228,T0001555,2022-02-06,P005927,S005,C018596,2,0.1,1,Bottoms,Green,XL,Fall,supplierb,57.11,157.12,Coimbra Boutique,Coimbra,238,33,Female,Porto,282.81600000000003,200.02,2022-02,Repeat,0-10%
229,T0000529,2022-06-23,P005930,S005,C008046,1,0.0,0,Tops,White,M,Winter,supplierc,57.14,31.73,Coimbra Boutique,Coimbra,238,24,Male,Lisbon,31.73,-25.41,2022-06,Repeat,
230,T0001096,2021-09-19,P005932,S001,C011974,2,0.1,0,Tops,Yellow,XS,Summer,suppliera,75.75,19.62,Lisbon Flagship,Lisbon,179,16,Other,Coimbra,35.316,-112.25999999999999,2021-09,Repeat,0-10%
231,T0000258,2022-12-16,P005960,S005,C001642,4,0.1,0,Shoes,White,S,Winter,suppliera,23.75,128.31,Coimbra Boutique,Coimbra,238,31,Other,Coimbra,461.916,418.24,2022-12,Repeat,0-10%
232,T0000843,2022-08-12,P005968,S001,C013589,3,0.0,0,Unknown,Yellow,XL,Spring,supplierb,45.93,81.43,Lisbon Flagship,Lisbon,179,28,Male,Braga,244.29000000000002,106.50000000000003,2022-08,Repeat,
233,T0002001,2024-07-11,P006101,S003,C016385,4,0.1,0,Dresses,Green,S,Winter,suppliera,35.81,117.39,Faro Outlet,Algarve,336,25,Female,Porto,422.604,326.32,2024-07,One-time,0-10%
234,T0001478,2024-08-07,P006108,S003,C002221,2,0.0,0,Accessories,Green,S,Fall,supplierb,76.97,98.11,Faro Outlet,Algarve,336,31,Female,Braga,196.22,42.28,2024-08,One-time,
235,T0000885,2023-10-22,P006223,S002,C003207,1,0.2,1,Bottoms,White,S,Spring,supplierc,54.68,180.09,Porto Center,Porto,728,29,Male,Braga,144.072,125.41,2023-10,One-time,10-20%
236,T0001306,2021-07-05,P006313,S005,C002116,3,0.0,0,Accessories,Black,S,Winter,supplierd,27.36,76.08,Coimbra Boutique,Coimbra,238,16,Female,Porto,228.24,146.16,2021-07,Repeat,
237,T0001361,2020-04-21,P006337,S002,C001558,2,0.1,0,Shoes,Red,M,Summer,supplierc,70.15,137.32,Porto Center,Porto,728,26,Male,Coimbra,247.176,134.33999999999997,2020-04,Repeat,0-10%
238,T0001612,2023-03-23,P006363,S003,C000242,4,0.0,0,Tops,Blue,XL,Winter,supplierb,61.38,129.06,Faro Outlet,Algarve,336,61,Other,Braga,516.24,270.72,2023-03,Repeat,
239,T0001715,2023-10-09,P006374,S005,C019959,2,0.0,0,Bottoms,Blue,S,Spring,supplierb,58.14,96.39,Coimbra Boutique,Coimbra,238,47,Male,Coimbra,192.78,76.5,2023-10,One-time,
240,T0000967,2021-09-29,P006432,S003,C015595,3,0.0,0,Bottoms,Black,XS,Summer,supplierd,22.64,179.05,Faro Outlet,Algarve,336,48,Female,Braga,537.1500000000001,469.2300000000001,2021-09,Repeat,
241,T0001755,2020-10-04,P006505,S003,C011519,2,0.1,0,Tops,White,S,Winter,supplierd,58.69,112.19,Faro Outlet,Algarve,336,42,Male,Faro,201.942,107.0,2020-10,One-time,0-10%
242,T0000714,2021-03-13,P006577,S001,C011138,3,0.1,0,Shoes,Black,XL,Winter,supplierb,25.27,105.18,Lisbon Flagship,Lisbon,179,34,Male,Lisbon,283.98600000000005,239.73000000000002,2021-03,Repeat,0-10%
243,T0001020,2022-06-10,P006579,S001,C011642,4,0.3,0,Dresses,White,S,Fall,suppliera,47.17,165.58,Lisbon Flagship,Lisbon,179,17,Other,Faro,463.624,473.64000000000004,2022-06,Repeat,20-30%
244,T0002024,2021-11-26,P006594,S004,C013200,3,0.0,0,Tops,Red,XS,Summer,supplierb,11.44,181.63,Online,Online,950,67,Other,Faro,544.89,510.57,2021-11,One-time,
245,T0000593,2023-12-07,P006602,S005,C010653,3,0.0,0,Accessories,Green,M,Spring,suppliera,50.88,182.14,Coimbra Boutique,Coimbra,238,61,Male,Porto,546.42,393.78,2023-12,Repeat,
246,T0002086,2023-09-28,P006608,S001,C007349,3,0.0,0,Tops,White,L,Spring,supplierd,7.7,90.83,Lisbon Flagship,Lisbon,179,27,Male,Coimbra,272.49,249.39,2023-09,Repeat,
247,T0001977,2020-04-15,P006628,S005,C019406,2,0.2,0,Accessories,Black,L,Spring,supplierc,67.35,113.46,Coimbra Boutique,Coimbra,238,56,Other,Lisbon,181.536,92.22,2020-04,Repeat,10-20%
248,T0001820,2023-04-15,P006663,S004,C001178,1,0.0,0,Shoes,Green,XS,Fall,supplierb,23.51,35.96,Online,Online,950,53,Other,Coimbra,35.96,12.45,2023-04,Repeat,
249,T0001879,2021-09-09,P006684,S005,C020076,1,0.0,0,Accessories,Black,XS,Winter,supplierb,74.57,27.22,Coimbra Boutique,Coimbra,238,50,Male,Faro,27.22,-47.349999999999994,2021-09,One-time,
250,T0000732,2021-04-26,P006742,S001,C007840,4,0.0,1,Accessories,Black,XL,Winter,supplierd,23.72,109.99,Lisbon Flagship,Lisbon,179,18,Male,Coimbra,439.96,345.08,2021-04,One-time,
251,T0000245,2022-09-22,P006784,S001,C012370,3,0.0,0,Accessories,Blue,XL,Fall,supplierc,69.85,79.19,Lisbon Flagship,Lisbon,179,20,Male,Coimbra,237.57,28.02000000000001,2022-09,Repeat,
252,T0001315,2022-06-24,P006809,S003,C009361,2,0.0,0,Shoes,White,M,Winter,suppliera,40.79,126.83,Faro Outlet,Algarve,336,44,Other,Braga,253.66,172.07999999999998,2022-06,Repeat,
